id_paisano,desagregacion,pais_cod,encuesta,ano,p,q,r,s,t,u,v,w,x,y,z,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
PAN2020,Total,PAN,,2020,,,,,,,,,,,,,1,1,,Total,1,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,Women,PAN,,2020,,,,,,,,,,,,,2,2,,Gender,4,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,Men,PAN,,2020,,,,,,,,,,,,,3,3,,Gender,4,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,Women - men gap,PAN,,2020,,,,,,,,,,,,,4,4,0,Women - men gap,5,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,Low skilled women,PAN,,2020,,,,,,,,,,,,,6,6,,Qualification (women),7,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,Medium skilled women,PAN,,2020,,,,,,,,,,,,,7,7,,Qualification (women),7,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,High skilled women,PAN,,2020,,,,,,,,,,,,,8,8,,Qualification (women),7,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,Low skilled men,PAN,,2020,,,,,,,,,,,,,9,9,,Qualification (men),8,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,Medium skilled men,PAN,,2020,,,,,,,,,,,,,10,10,,Qualification (men),8,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,High skilled men,PAN,,2020,,,,,,,,,,,,,11,11,,Qualification (men),8,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,Woman,PAN,,2020,,,,,,,,,,,,,12,12,,Woman,2,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,Man,PAN,,2020,,,,,,,,,,,,,13,13,,Man,3,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2020,Women/men ratio,PAN,,2020,,,,,,,,,,,,,16,16,,Women/men ratio,6,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,Total,PAN,,2021,,,,,,,,,,,,29.96120071411133,1,1,,Total,1,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,Women,PAN,,2021,,,,,,,,,,,,25.1067066192627,2,2,,Gender,4,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,Men,PAN,,2021,,,,,,,,,,,,33.65932083129883,3,3,,Gender,4,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,Women - men gap,PAN,,2021,,,,,,,,,,,,-8.552616119384766,4,4,1.8044879,Women - men gap,5,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,Low skilled women,PAN,,2021,,,,,,,,,,,,42.41625595092773,6,6,,Qualification (women),7,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,Medium skilled women,PAN,,2021,,,,,,,,,,,,21.37116241455078,7,7,,Qualification (women),7,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,High skilled women,PAN,,2021,,,,,,,,,,,,12.08855628967285,8,8,,Qualification (women),7,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,Low skilled men,PAN,,2021,,,,,,,,,,,,43.75901794433594,9,9,,Qualification (men),8,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,Medium skilled men,PAN,,2021,,,,,,,,,,,,28.97687530517578,10,10,,Qualification (men),8,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,High skilled men,PAN,,2021,,,,,,,,,,,,18.81525802612305,11,11,,Qualification (men),8,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,Woman,PAN,,2021,,,,,,,,,,,,25.1067066192627,12,12,,Woman,2,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,Man,PAN,,2021,,,,,,,,,,,,33.65932083129883,13,13,,Man,3,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2021,Women/men ratio,PAN,,2021,,,,,,,,,,,,.7459065318107605,16,16,,Women/men ratio,6,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2022,Total,PAN,,2022,,,,,,,,,,,,,1,1,,Total,1,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2022,Women,PAN,,2022,,,,,,,,,,,,,2,2,,Gender,4,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2022,Men,PAN,,2022,,,,,,,,,,,,,3,3,,Gender,4,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2022,Women - men gap,PAN,,2022,,,,,,,,,,,,,4,4,0,Women - men gap,5,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2022,Low skilled women,PAN,,2022,,,,,,,,,,,,,6,6,,Qualification (women),7,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2022,Medium skilled women,PAN,,2022,,,,,,,,,,,,,7,7,,Qualification (women),7,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2022,High skilled women,PAN,,2022,,,,,,,,,,,,,8,8,,Qualification (women),7,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2022,Low skilled men,PAN,,2022,,,,,,,,,,,,,9,9,,Qualification (men),8,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2022,Medium skilled men,PAN,,2022,,,,,,,,,,,,,10,10,,Qualification (men),8,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2022,High skilled men,PAN,,2022,,,,,,,,,,,,,11,11,,Qualification (men),8,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
PAN2022,Woman,PAN,,2022,,,,,,,,,,,,,12,12,,Woman,2,Panama,Panama,Percentage of self-employed workers in the total number of workers aged 25-54.,Self-employed,The series may present jumps due to methodological changes in the surveys (see <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>methodological documents</a>). Source: GenLAC (CEDLAS).
