id_paisano,desagregacion,pais_cod,encuesta,ano,v,w,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
VEN2018,Women with children older than 5,VEN,,2018,,,,8,8,,Children (women),7,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Men without children,VEN,,2018,,,,9,9,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Men with children aged 0-5,VEN,,2018,,,,10,10,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Men with children older than 5,VEN,,2018,,,,11,11,,Children (men),8,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Head household low skilled (women),VEN,,2018,,,,12,12,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Head household medium skilled (women),VEN,,2018,,,,13,13,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Head household high skilled (women),VEN,,2018,,,,14,14,,Qualification (women),9,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Head household low skilled (men),VEN,,2018,,,,15,15,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Head household medium skilled (men),VEN,,2018,,,,16,16,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Head household high skilled (men),VEN,,2018,,,,17,17,,Qualification (men),10,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Women/men ratio,VEN,,2018,,,,20,20,,Women/men ratio,6,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Woman,VEN,,2018,,,,21,21,,Woman,2,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2018,Man,VEN,,2018,,,,22,22,,Man,3,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2019,Total,VEN,,2019,,,,1,1,,Total,1,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2019,Women,VEN,,2019,,,,2,2,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2019,Men,VEN,,2019,,,,3,3,,Gender,4,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
VEN2019,Women - men gap,VEN,,2019,,,,4,4,0,Women - men gap,5,Venezuela,Venezuela,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
