id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
URY2018,"Men in medium-skilled household, mathematic",URY,PISA,2018,432.4542541503906,10,10,,,,"Qualification (men), mathematic",7,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Men in high-skilled household, mathematic",URY,PISA,2018,463.0202026367188,11,11,,,,"Qualification (men), mathematic",7,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Total, language",URY,PISA,2018,427.1176147460938,12,12,,,,"Total, language",8,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women, language",URY,PISA,2018,438.1250915527344,13,13,,,,"Gender, language",11,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Men, language",URY,PISA,2018,415.1268920898438,14,14,,,,"Gender, language",11,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Gap women - men, language",URY,PISA,2018,-23.23720932006836,15,15,,6.4630098,,"Gap women - men, language",12,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women in low-skilled household, language",URY,PISA,2018,404.0615234375,17,17,,,,"Qualification (women), language",13,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women in medium-skilled household, language",URY,PISA,2018,451.2717895507813,18,18,,,,"Qualification (women), language",13,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women in high-skilled household, language",URY,PISA,2018,484.5879516601563,19,19,,,,"Qualification (women), language",13,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Men in low-skilled household, language",URY,PISA,2018,383.0367431640625,20,20,,,,"Qualification (men), language",14,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Men in medium-skilled household, language",URY,PISA,2018,428.2762145996094,21,21,,,,"Qualification (men), language",14,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Men in high-skilled household, language",URY,PISA,2018,458.3203430175781,22,22,,,,"Qualification (men), language",14,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Total, science",URY,PISA,2018,425.8126831054688,23,23,,,,"Total, science",15,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women, science",URY,PISA,2018,424.2106018066406,24,24,,,,"Gender, science",18,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Men, science",URY,PISA,2018,427.5578308105469,25,25,,,,"Gender, science",18,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Gap women - men, science",URY,PISA,2018,3.697463274002075,26,26,,,6.37012,"Gap women - men, science",19,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women in low-skilled household, science",URY,PISA,2018,393.7904663085938,28,28,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women in medium-skilled household, science",URY,PISA,2018,430.8351745605469,29,29,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Women in high-skilled household, science",URY,PISA,2018,468.7134704589844,30,30,,,,"Qualification (women), science",20,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Men in low-skilled household, science",URY,PISA,2018,397.400634765625,31,31,,,,"Qualification (men), science",21,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
URY2018,"Men in medium-skilled household, science",URY,PISA,2018,438.6468505859375,32,32,,,,"Qualification (men), science",21,Uruguay,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
