id_paisano,desagregacion,pais_cod,encuesta,ano,u,v,w,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
DOM2021,Mujeres sin hijos,DOM,,2021,,,,26.4028434753418,6,6,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Mujeres con hijos de 0 a 5 años,DOM,,2021,,,,23.82175254821777,7,7,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Mujeres con hijos de 6 años o más,DOM,,2021,,,,28.60462760925293,8,8,,Hijos (mujeres),7,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Hombres sin hijos,DOM,,2021,,,,74.79664611816406,9,9,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Hombres con hijos de 0 a 5 años,DOM,,2021,,,,77.49471282958984,10,10,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Hombres con hijos de 6 años o más,DOM,,2021,,,,71.95498657226563,11,11,,Hijos (hombres),8,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Mujeres de baja calificación,DOM,,2021,,,,20.90538597106934,16,16,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Mujeres de media calificación,DOM,,2021,,,,26.15009117126465,17,17,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Mujeres de alta calificación,DOM,,2021,,,,42.32074737548828,18,18,,Calificación (mujeres),11,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Hombres de baja calificación,DOM,,2021,,,,76.33567047119141,19,19,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Hombres de media calificación,DOM,,2021,,,,72.76873016357422,20,20,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Hombres de alta calificación,DOM,,2021,,,,70.53730010986328,21,21,,Calificación (hombres),12,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Mujer,DOM,,2021,,,,26.76349830627441,22,22,,Mujer,2,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Hombre,DOM,,2021,,,,74.53894805908203,23,23,,Hombre,3,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
DOM2021,Ratio mujeres/hombres,DOM,,2021,,,,.3590538799762726,26,26,,Ratio mujeres/hombres,6,República Dominicana,República Dominicana,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Mujeres,URY,,2000,,,,26.04910087585449,2,2,,Género,4,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Hombres,URY,,2000,,,,75.85061645507813,3,3,,Género,4,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Brecha mujeres - hombres,URY,,2000,,,,-49.801513671875,4,4,.96564376,Brecha mujeres - hombres,5,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Mujeres sin hijos,URY,,2000,,,,33.157958984375,6,6,,Hijos (mujeres),7,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Mujeres con hijos de 0 a 5 años,URY,,2000,,,,21.44031143188477,7,7,,Hijos (mujeres),7,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Mujeres con hijos de 6 años o más,URY,,2000,,,,26.9279727935791,8,8,,Hijos (mujeres),7,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Hombres sin hijos,URY,,2000,,,,69.41453552246094,9,9,,Hijos (hombres),8,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Hombres con hijos de 0 a 5 años,URY,,2000,,,,79.89804840087891,10,10,,Hijos (hombres),8,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Hombres con hijos de 6 años o más,URY,,2000,,,,74.65742492675781,11,11,,Hijos (hombres),8,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Mujeres de baja calificación,URY,,2000,,,,23.09128379821777,16,16,,Calificación (mujeres),11,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Mujeres de media calificación,URY,,2000,,,,29.17018127441406,17,17,,Calificación (mujeres),11,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Mujeres de alta calificación,URY,,2000,,,,41.02885818481445,18,18,,Calificación (mujeres),11,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Hombres de baja calificación,URY,,2000,,,,76.92921447753906,19,19,,Calificación (hombres),12,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Hombres de media calificación,URY,,2000,,,,70.54316711425781,20,20,,Calificación (hombres),12,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Hombres de alta calificación,URY,,2000,,,,71.23911285400391,21,21,,Calificación (hombres),12,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
URY2000,Mujer,URY,,2000,,,,26.04910087585449,22,22,,Mujer,2,Uruguay,Uruguay,Porcentaje del ingreso laboral aportado por cada miembro de la pareja de la población de 25 a 54 años.,Porcentaje del ingreso laboral de la pareja aportado por cada miembro,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
